#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1680262682456435200,0.00127048,0.00564916,0.00071409,-2.60794,-0.107356,-9.80771
1680262682468975100,0.000203006,0.00431009,0.00116663,-2.84191,-0.094652,-9.7651
1680262682481622100,0.000495238,0.00360592,-7.78027e-05,-1.78998,-0.136099,-9.77597
1680262682494016000,0.000650345,0.00395355,-0.000323459,-2.53826,-0.0796431,-9.87292
1680262682506535500,0.000400555,0.00513305,0.000742501,-1.27391,-0.137385,-9.79473
1680262682518981700,-0.00116284,0.00371283,-0.0109592,-1.8471,-0.645275,-9.78289
1680262682531281000,0.00224079,0.00531724,-0.0253962,-0.846402,-0.697105,-9.77823
1680262682543340900,-0.00026444,0.00420051,-0.043053,-1.10879,-0.953939,-9.80036
1680262682556260000,0.000104092,0.004311,-0.0584298,-0.369514,-0.779234,-9.794
1680262682569535500,-0.000656144,0.00514309,-0.0795722,-0.35007,-1.14147,-9.79821
1680262682582055000,0.00186568,0.00457616,-0.0864501,0.393755,-0.672892,-9.81982
1680262682594112200,0.000205696,0.00227239,-0.114534,0.270904,-1.21332,-9.71005
1680262682606461600,0.00104514,0.00603529,-0.13531,0.716518,-0.742766,-9.76068
1680262682618923600,9.79407e-05,0.00600389,-0.16125,1.46289,-1.49694,-9.94991
1680262682631094700,-0.000441777,0.00496426,-0.170952,2.20608,-0.96537,-9.84866
1680262682643401200,0.0014142,0.00483131,-0.194024,2.00835,-1.50361,-9.79225
1680262682656133700,-0.000253772,0.0049531,-0.227922,2.77485,-1.08532,-9.7469
1680262682668727200,0.00119354,0.00461686,-0.248706,2.97399,-1.75611,-9.84265
1680262682681146200,-5.04065e-05,0.0062084,-0.280946,3.92349,-1.47073,-9.71505
1680262682693721300,0.000822437,0.00519462,-0.299399,3.00117,-1.83073,-9.8574
1680262682706291800,0.00140177,0.0058659,-0.342068,4.4598,-1.77954,-9.78179
1680262682718562700,0.00183801,0.00651089,-0.369248,3.62816,-1.53411,-9.81128
1680262682731078900,0.00246775,0.00532947,-0.405843,5.11021,-1.25463,-9.7275
1680262682743167700,0.00186224,0.00486786,-0.40655,4.20333,-1.39353,-9.92317
1680262682755780500,0.002184,0.00322883,-0.41229,4.58026,-1.17797,-9.81425
1680262682768269900,0.00358167,0.00459674,-0.4534,4.27036,-1.3166,-9.81341
1680262682780595200,0.0037769,0.00513744,-0.442091,4.2427,-1.26843,-9.85199
1680262682793536200,0.00506272,0.00372504,-0.471296,4.07145,-1.34071,-9.74773
1680262682806380000,0.00266561,0.00300493,-0.47854,4.1653,-1.32894,-9.78342
1680262682819220900,0.00254151,-0.00092434,-0.480734,3.73573,-1.31935,-9.85321
1680262682831512800,0.00274777,0.00113958,-0.492155,4.29779,0.0035509,-9.75937
1680262682843361900,0.00210216,0.000680571,-0.439881,3.81532,0.704179,-9.92433
1680262682856213800,0.00191436,0.00159047,-0.420262,3.80034,1.27839,-9.78448
1680262682868904100,0.00126495,-0.000934298,-0.356129,3.18803,1.63535,-9.8782
1680262682881463500,0.000721791,-0.000584345,-0.280404,2.59462,1.83198,-9.82798
1680262682893435200,0.00080504,-0.000917727,-0.226576,1.28591,2.29559,-9.73552
1680262682906393700,0.000592177,0.00105714,-0.159635,0.973378,2.5281,-9.79931
1680262682918984100,-0.000245547,0.000445284,-0.0904098,0.582503,2.77833,-9.83598
1680262682931374400,-0.00141689,-0.000841291,-0.0462877,0.355746,1.22153,-9.85447
1680262682943419200,-0.000956779,-0.00081758,-0.0261566,0.142115,0.642167,-9.69394
1680262682955871800,0.000443756,-0.000907841,-0.0103617,-0.13268,0.295426,-9.83244
1680262682968326000,-0.000329508,-0.000516423,-0.00656684,-0.313083,0.0843159,-9.84605
1680262682980578000,-0.000247107,0.00125766,-0.00379127,-0.467934,-0.0518607,-9.80279
1680262682992683100,0.000528263,4.02418e-05,-0.0184887,-0.607954,-0.835435,-9.7861
1680262683005599600,0.000670742,-0.000447058,-0.0454162,-0.834969,-1.2997,-9.76411
1680262683018039800,0.000565203,-0.00127608,-0.0731224,-0.97611,-1.44833,-9.82137
1680262683030154800,-0.00031412,3.30014e-05,-0.0989356,-1.01404,-1.45872,-9.8484
1680262683042115500,-0.000452747,-0.00137861,-0.142863,-1.26867,-1.70386,-9.68487
1680262683054635500,-0.000120922,0.000531734,-0.16995,-1.34175,-1.67695,-9.84764
1680262683067581600,-0.0010995,-0.000317456,-0.200735,-1.46287,-1.65717,-9.81598
1680262683080197200,0.000397518,-0.000352452,-0.210064,-1.4107,-1.51187,-9.80041
1680262683092160100,-0.00289951,0.000663662,-0.246758,-1.56926,-1.6434,-9.6681
1680262683104499400,0.002128,-8.01381e-05,-0.292307,-1.75235,-1.73004,-9.76425
1680262683116833300,3.10382e-05,3.50836e-05,-0.322882,-1.86893,-1.73297,-9.85828
1680262683129698300,0.000629397,-0.000385346,-0.324713,-1.72383,-1.57103,-9.89396
1680262683141935800,-0.000762481,-0.000503532,-0.350689,-1.81845,-1.58892,-9.71502
1680262683154199100,0.00168842,0.000142798,-0.361573,-1.79718,-1.51471,-9.7971
1680262683166419400,-0.000608569,0.000298655,-0.428318,-2.09524,-1.68571,-9.78132
1680262683178543600,-0.00024305,-0.00163595,-0.412962,-1.93169,-1.52667,-9.92525
1680262683191048700,0.000352072,0.000338078,-0.426555,-1.80214,-0.979144,-9.80036
1680262683203556400,0.00150602,0.000187768,-0.427958,-1.74854,-0.690571,-9.7711
1680262683215822800,-0.00173427,0.000158737,-0.422368,-1.69144,-0.505579,-9.7948
1680262683229007700,-0.000172658,-0.00286881,-0.418142,-1.62861,-0.399639,-9.68586
1680262683241220900,1.33704e-05,-0.00306254,-0.393167,-1.55622,-0.327061,-9.783
1680262683253562700,0.000495704,-0.00554049,-0.424816,-1.68522,-0.346759,-9.64857
1680262683266104500,-0.00109545,-0.00529275,-0.416851,-1.64834,-0.301805,-9.87915
1680262683278728200,0.00210471,-0.00553622,-0.381074,-1.53551,-0.252044,-9.86462
1680262683291508700,-0.000185404,-0.00454765,-0.381666,-1.5385,-0.24035,-9.75436
1680262683304986100,0.00177109,-0.00494558,-0.375487,-1.51532,-0.282749,-9.81547
1680262683317493400,0.000694383,-0.00368032,-0.351974,-1.41402,-0.217047,-9.75278
1680262683330425400,0.00116935,-0.00772137,-0.404103,-1.72649,-0.236398,-9.69208
1680262683342408200,0.000448654,-0.00539943,-0.347188,-1.45238,-0.208983,-9.99947
1680262683355397100,-0.000144554,-0.00441807,-0.349848,-1.43934,-0.168854,-9.69433
1680262683368083200,0.000828627,-0.00672529,-0.376811,-1.58876,-0.158052,-9.77438
1680262683380577100,-0.00109523,-0.00465221,-0.30746,-1.28262,-0.14149,-9.93228
1680262683394986900,-0.000318536,-0.00436111,-0.345885,-1.45522,-0.11742,-9.55991
1680262683407648100,0.00152282,-0.00584553,-0.33349,-1.4098,-0.114429,-9.90447
1680262683420181100,0.00208396,-0.00289398,-0.275154,-1.11644,-0.0934798,-9.79565
1680262683432853600,0.000127955,-0.00491165,-0.372817,-4.32923,0.304577,-9.53213
1680262683444785500,0.00146191,-0.00311269,-0.268729,-2.65525,0.351284,-10.1048
1680262683457604500,-0.000104191,-0.00425355,-0.294282,-2.77717,0.0737086,-9.81108
1680262683470635200,-0.000452813,-0.0043287,-0.263737,-2.82605,0.324323,-9.76371
1680262683483421200,-0.00026276,-0.00337357,-0.261137,-1.88407,0.027908,-9.83822
1680262683496109600,0.000338413,-0.00310247,-0.249357,-1.86237,0.116107,-9.75937
1680262683509131600,4.77892e-05,-0.00276362,-0.248958,-1.93993,0.0390771,-9.7329
1680262683521714500,0.00140169,-0.00355539,-0.233655,-1.95922,0.333958,-9.82294
1680262683533975200,0.000711403,-0.00379246,-0.221623,-1.54762,0.0309459,-9.80232
1680262683546002200,0.000441592,-0.00361432,-0.225476,-1.71145,0.212324,-9.71268
1680262683558101100,0.00186382,-0.00338555,-0.219736,-1.31361,-0.0133855,-9.88701
1680262683570273900,-0.000172436,-0.00157439,-0.202552,-1.33275,0.194928,-9.81673
1680262683583155600,7.21476e-05,-0.00301938,-0.211981,1.3181,-0.456379,-9.80276
1680262683596107700,-0.00084579,-0.00331687,-0.208064,1.03327,-0.303273,-9.84086
1680262683608599000,-0.000699652,-0.00396171,-0.204365,0.839845,-0.236451,-9.75392
1680262683620838000,0.00014112,-0.00406468,-0.197826,0.94171,0.606917,-9.7357
1680262683633166700,-3.93272e-05,-0.00407353,-0.183541,0.880577,0.938652,-9.8062
1680262683645300300,-0.00091611,-0.00489602,-0.153094,0.688275,0.963181,-9.91829
1680262683657465200,-0.00036742,-0.00376127,-0.12416,0.514273,1.02259,-9.82021
1680262683669837700,0.000691985,-0.00260747,-0.099986,0.437075,1.15209,-9.75614
1680262683682489400,-0.000470951,-0.00384831,-0.0731355,0.2709,1.14289,-9.81671
1680262683695365100,0.000576898,-0.00392453,-0.0439222,0.177155,1.18892,-9.81339
1680262683708473100,-0.00166589,-0.002465,-0.0144119,0.0104601,1.23861,-9.71178
1680262683721642300,-0.000544275,-0.00214865,-0.00412341,-0.026662,0.349279,-9.76616
1680262683734364000,0.000429936,-0.00311037,-0.00129714,-0.107552,0.082191,-9.77705
1680262683746747500,-0.00191323,-0.00207478,-0.000738815,-0.184185,-0.00104485,-9.77478
1680262683758971300,0.000653188,-0.00359145,0.00118038,-0.212296,0.0244485,-9.84869
1680262683771221200,0.000138416,-0.00262798,0.000359057,-0.255569,-0.0470115,-9.86843
1680262683783646500,-0.00138974,-0.00324097,0.00177204,-0.289896,-0.018032,-9.84215
1680262683795870400,-0.000147696,-0.00241103,0.000123416,-0.310116,0.00833214,-9.83987
1680262683808000800,0.000536081,-0.0026364,-0.000206018,-0.340637,0.0624327,-9.7794
1680262683820437600,-0.00167161,-0.00396655,-0.000230549,-0.394058,-0.0487281,-9.79611
1680262683832976600,-0.000227444,-0.00239538,-0.000574807,-0.391741,0.0138761,-9.78494
1680262683845731100,-0.000937313,-0.00365119,5.59929e-07,-0.358621,0.0110184,-9.86293
1680262683858192400,0.00143307,-0.00245086,0.000413004,-0.453071,0.0203096,-9.73796
1680262683870384000,-0.00161028,-0.00171604,0.00053163,-0.405201,-0.0108671,-9.77051
1680262683882856500,0.00105857,-0.00260854,-0.000230944,-0.542874,0.0107117,-9.76779
1680262683895281700,-0.000506599,-0.00188713,0.000955321,-0.505808,-0.0175073,-9.96259
1680262683908483200,-0.00074351,-0.0015096,0.000946379,-0.44697,-0.0149204,-9.7837
1680262683921432700,-0.000997858,-0.00265987,-0.000471824,-0.456797,-0.0103575,-9.72088
1680262683934210400,0.00148668,-0.00344191,-0.000192388,-0.425914,0.0196957,-9.80803
1680262683946722100,-0.000393656,-0.00222112,0.000176608,-0.504922,-0.00244427,-9.75146
1680262683959058200,0.00217557,-0.0013679,-0.000233845,-0.505321,0.00891521,-9.85339
1680262683971843400,0.00102961,-0.00285129,-0.000622659,-0.50902,-0.0111312,-9.8404
1680262683984766500,-0.0012491,-0.00147155,0.00101261,-0.469351,0.000986475,-9.85993
1680262683997224500,0.000894951,-0.00208885,-0.000229223,-0.490813,-0.0109352,-9.82277
1680262684010397500,0.00121498,-0.00367714,-0.000781828,-0.49353,0.0483289,-9.7575
1680262684023053600,0.000709421,-0.00213768,-0.0011239,-0.479908,0.00583612,-9.80424
1680262684035369000,0.0013556,-0.00293727,0.000630211,-0.400861,-0.024542,-9.85739
1680262684047551900,0.000403263,-0.0029296,-6.75408e-05,-0.467998,-0.0262513,-9.74389
1680262684059558900,-0.000618574,0.000379641,-0.000514423,-0.420249,-0.0369207,-9.91335
1680262684071988300,-0.000269256,-0.00190989,-0.000621441,-0.465701,-0.0621843,-9.74526
1680262684084275000,0.000299776,-0.00199282,-0.00027603,-0.412143,0.00144882,-9.83222
1680262684096681900,0.000325186,-0.00195834,0.000712791,-0.408799,0.0585065,-9.77925
1680262684108787700,0.000462512,-0.000687154,0.000318781,-0.398938,-0.0107507,-9.74852
1680262684121732500,-0.00042512,-0.00267782,-2.57297e-05,-0.368865,-0.00920508,-9.82626
1680262684134561400,0.00114029,-5.77309e-05,0.000171775,-0.389203,0.00642234,-9.7446
1680262684146904900,0.000602573,-0.0019,-0.000745271,-0.335035,-0.0109096,-9.81235
1680262684159009400,1.37108e-05,-0.00149354,-0.000884922,-0.391884,-0.0240926,-9.73606
1680262684171496400,-0.00033991,-0.00231468,0.000133095,-0.363959,0.0285866,-9.83284
1680262684183752400,-0.0012299,-0.00273608,-0.000982656,-0.355631,0.00132466,-9.84179
1680262684196190500,0.00051353,0.000307977,-0.000217909,-0.352813,-0.0377167,-9.82238
1680262684208266200,-0.00151934,-0.000657422,-0.000748884,-0.324468,-0.0364097,-9.79086
1680262684220774700,-0.000695506,-0.00118677,3.05357e-05,-1.51488,0.0220623,-9.79645
1680262684233717800,-0.000612804,-0.00144946,0.0019961,-1.93904,-0.0132663,-9.71527
1680262684246649600,-0.00023409,-0.000656974,0.00108615,-1.5047,-0.010181,-9.8626
1680262684259100300,0.000671365,-0.00136777,0.00106848,-2.01881,-0.00572151,-9.72208
1680262684272414000,0.00102849,-0.001255,0.000282688,-0.96629,-0.00792508,-9.75049
1680262684285353600,-0.000221249,-0.000722059,0.000943674,-2.05256,0.00423521,-9.81451
1680262684297815300,-0.00142646,5.14266e-05,0.000862338,-0.684275,-0.00447631,-9.8648
1680262684310545200,0.000715012,-0.0016896,0.0120268,1.63941,0.011408,-9.66279
1680262684322868800,0.00052966,-0.000191502,-0.0354955,-1.02322,-0.0860845,-9.87352
1680262684336392800,-0.000269223,-0.000608695,0.0385063,0.210605,0.0138041,-9.7908
1680262684349198100,0.000512383,-0.00188752,-0.0529261,-0.367826,0.0722146,-9.81394
1680262684361392600,-0.0015895,-0.00188831,0.0454114,-0.764997,0.0082545,-9.87529
1680262684374123600,0.00128503,-0.000939001,-0.0571646,-0.528331,0.0395458,-9.59846
1680262684387071800,-0.0014814,-0.000553189,0.0501267,-0.40329,-0.082239,-9.97751
1680262684401133200,2.97671e-05,-0.000483442,-0.0222826,1.13073,-0.046799,-9.86712
1680262684414516400,-0.000441965,-0.00206641,-0.00341068,3.85585,0.0342383,-9.73181
1680262684426712500,-0.000191982,-0.0014784,0.0157315,4.76816,-0.198096,-9.58815
1680262684439078800,-0.00013453,-0.00175795,0.0038162,-1.2097,0.147691,-9.96318
1680262684451774800,-0.000649318,-0.00125201,-0.00654771,-0.417385,0.00915864,-9.88459
1680262684464311700,0.000839322,-0.00113409,0.0230946,1.60945,0.00319578,-9.86286
1680262684476854700,-8.30991e-05,-0.00116006,0.00140621,3.87122,0.00265242,-9.78044
1680262684489317500,0.00064824,-0.000698813,0.00305903,-1.60077,0.102309,-9.70391
1680262684501528500,-3.20208e-06,-0.00149585,-0.00643636,6.41172,-0.0889554,-9.80925
1680262684513668700,0.000481713,-0.00124719,0.0226765,1.30908,-0.0127831,-9.82321
1680262684526220900,0.000350099,-0.00193933,-0.0102025,5.70171,0.00564601,-9.8343
1680262684539305900,-0.000774499,-0.000104374,0.0214222,-0.934143,0.00401167,-9.78908
1680262684551906400,0.000291338,-0.00296247,0.00300411,2.89795,0.021931,-9.79341
1680262684563982600,-0.000422858,-0.00245223,0.00105751,2.62246,-0.0316814,-9.70684
1680262684576087300,0.000784202,-0.00196374,0.000232092,2.34736,-0.0119073,-9.78731
1680262684588410900,0.00152302,-0.00333154,0.000867447,2.12608,0.0258323,-9.84452
1680262684601254500,-0.000682463,-0.000872572,-1.65069e-05,1.82212,-0.0327468,-9.81954
1680262684613934600,-0.00133652,-0.0015877,-0.000719977,1.60083,-0.0520554,-9.77447
1680262684625917800,0.000565483,-0.00264707,0.00133391,1.39621,0.0159934,-9.71217
1680262684638225200,-0.000284584,-0.00193338,0.000652387,1.25741,0.0413382,-9.79071
1680262684650725000,0.000295822,-0.00152979,0.00059064,1.09711,0.0213539,-9.8463
1680262684664057300,0.00101224,-0.00214449,-0.00117127,0.895689,0.0454382,-9.84908
1680262684676870000,-0.000624282,-0.00195244,0.000853486,0.725158,-0.00431357,-9.71874
1680262684689573600,0.000163528,-0.00157634,-0.000111364,0.665219,-0.00351653,-9.7393
1680262684701909000,0.000634142,-0.00364653,5.40768e-05,0.53017,0.00220249,-9.78876
1680262684714114600,-0.00149069,-0.00126687,-0.00052923,0.477119,-0.00643284,-9.83353
1680262684726276400,0.00158598,-0.00238111,-0.000759571,0.329505,-0.0173037,-9.89962
1680262684739398200,-0.000348765,-0.00207419,0.00166361,0.255728,-0.0179954,-9.85566
1680262684752272900,0.00128804,-0.00396783,0.000461298,0.182491,-0.0300842,-9.77302
1680262684764573700,-0.00069279,-0.00267682,0.000678426,0.461717,-0.0330946,-9.82226
1680262684776414500,0.00170394,-0.00327486,-0.000231769,-1.65163,0.0193016,-9.72449
1680262684789609600,-0.000792525,-0.00359316,0.000679198,-2.38427,-0.00993753,-9.8089
1680262684802281700,0.00107309,-0.00176918,-9.96865e-05,-2.17911,-0.00157744,-9.87012
1680262684814550100,0.000468275,-0.00163201,0.000470086,-2.04324,0.00602929,-9.75068
1680262684826495000,-4.79503e-05,-0.0024894,0.00042028,-1.28624,-0.0090085,-9.85645
1680262684838838500,0.00217542,-0.00131918,5.63025e-06,-1.59184,-0.0323868,-9.74696
1680262684851099800,0.000462876,-0.00104485,-0.00641879,-0.311318,0.0560124,-9.83218
1680262684863396000,0.00124577,-0.000923777,0.00159867,-0.887552,-0.0124902,-9.80113
1680262684875392900,0.00195498,-6.94706e-05,-0.0209068,-0.366944,-0.0147587,-9.76614
1680262684887816300,0.00126812,-0.00281253,0.00113397,1.34765,0.0234812,-9.79444
1680262684900084100,0.0003072,-0.000129981,-0.0220918,-0.116885,0.0155843,-9.80435
1680262684912511500,0.00152918,-0.000296183,0.0304452,3.50829,0.00424254,-9.82886
1680262684924921800,-0.00029759,-0.000831971,-0.0123941,2.79971,-0.0700918,-9.73826
1680262684937838500,0.00141877,-0.00121348,0.0299674,-2.18962,0.00524527,-9.7997
1680262684950501400,0.000889269,-0.000764957,-0.0134632,4.03173,-0.0855626,-9.76002
1680262684964234100,0.0019736,-0.00300472,0.0197589,1.85267,-0.121096,-9.86553
1680262684976460000,0.00248481,-4.29205e-05,-0.0105534,2.59422,-0.577457,-9.77062
1680262684989121300,0.00249277,-0.0012746,-0.0596441,2.61173,-0.560901,-9.81553
1680262685001654100,0.0023024,-0.00202305,-0.0444802,2.38808,-0.738163,-9.73702
1680262685013903900,0.0026101,-0.00117347,-0.0845312,3.94696,-0.717275,-9.95142
1680262685026416300,0.00163199,-0.00107671,-0.0924985,4.74624,-0.86975,-9.74904
1680262685039052200,-0.00101748,-0.00168455,-0.0907614,4.37673,-1.04695,-9.78365
1680262685051789700,0.00131816,-0.00230252,-0.137111,5.87173,-1.17845,-9.79383
1680262685064254000,6.97073e-05,1.234e-05,-0.164333,6.60037,-1.31343,-9.73902
1680262685076161100,0.000512126,-0.00117907,-0.18153,3.83508,-1.34951,-9.83079
1680262685088898100,0.000482738,6.60612e-05,-0.219394,4.86582,-1.25575,-9.74881
1680262685101960700,0.000176477,0.00130543,-0.25195,3.99542,-1.74897,-9.85861
1680262685114349100,0.000233655,0.000615734,-0.255888,4.56799,-1.37773,-9.86283
1680262685127670400,-0.00150076,0.000197753,-0.263257,3.62198,-0.109412,-9.7302
1680262685140116600,0.000434595,-0.000437102,-0.233397,3.69888,1.05255,-9.72304
1680262685152521300,0.000241455,0.00112987,-0.220934,2.05069,1.2777,-9.77853
1680262685165087100,-0.000575162,-0.000357219,-0.163349,2.29492,1.75719,-9.91306
1680262685177882200,-0.000397072,0.00163745,-0.113542,1.42494,1.79533,-9.87015
1680262685190988600,0.000807127,0.000532423,-0.0656149,1.11483,1.95729,-9.75725
1680262685203903200,0.000515632,0.000636736,-0.0297532,0.88754,1.40406,-9.73834
1680262685216280900,-0.000350122,0.00171295,-0.010907,0.698773,0.577607,-9.785
1680262685229070600,-0.00195137,0.00135172,-0.00515103,0.42286,0.172095,-9.82075
1680262685241554100,-0.000957798,0.0020326,-0.00174,0.266459,0.0850599,-9.82017
1680262685254137300,0.00165099,-0.000749201,-0.000496021,0.145826,0.0318058,-9.81741
1680262685267097900,-0.000131126,0.000581487,1.20566e-05,-0.0721049,0.0599325,-9.76225
1680262685279476700,0.00115167,0.00129836,-0.000186782,-0.201377,0.0360851,-9.78853
1680262685292417300,0.000755609,0.000132442,-0.000616859,-0.320204,0.0187117,-9.78506
1680262685304986900,0.000326372,0.00142416,0.000765603,-0.44043,-0.0274628,-9.77953
1680262685317440600,0.000721202,0.000835109,0.000384551,-0.476525,0.00892739,-9.83335
1680262685330315700,-0.000803467,0.000548927,0.000661503,-0.664216,-0.0167741,-9.75711
1680262685342501000,-0.000114462,-0.000829494,-0.000389079,-0.61728,0.0286409,-9.90268
1680262685355223600,-0.00234677,-0.00155293,-0.000504693,-0.715534,-0.0134016,-9.77734
1680262685368036500,-0.000301441,0.000632313,6.40808e-05,-0.859731,0.00627808,-9.78737
1680262685380692900,0.000164876,-0.000643234,-0.000151146,-0.799701,0.0295464,-9.92264
1680262685396169200,2.70974e-05,-0.00142437,-0.000593537,-0.870156,0.0288235,-9.72729
1680262685408708300,0.000193605,0.000179978,0.00113755,-0.90226,0.0128621,-9.84303
1680262685421384300,0.000116279,0.00239973,-0.00158047,-0.748581,0.0175728,-9.78808
1680262685434784300,-0.00189874,0.000175998,0.000673049,-1.2985,-0.00528525,-9.38022
1680262685447059800,-0.00165597,0.000601068,0.00157249,-0.905095,-0.00760218,-10.2799
1680262685459792100,-0.000312743,-0.000294923,-0.00147637,-1.08928,0.0117649,-9.63767
1680262685472506100,0.000613385,5.84413e-05,0.000972567,-1.09111,0.0275133,-9.91254
1680262685485047000,-0.000562918,0.000268264,0.000913182,-0.96486,0.0023513,-9.81119
1680262685498285800,-0.000153575,-0.000513721,0.000933046,-1.10678,-0.00576482,-9.68249
1680262685510441600,-0.00120022,0.000475911,0.000214185,-1.0545,0.0140239,-9.91399
1680262685523244400,0.00145192,-0.00115427,-0.000441511,-0.940201,0.0569317,-9.7173
1680262685537092500,-0.000781717,-6.4952e-05,0.000265474,-1.14959,0.0128139,-9.69704
1680262685549572300,2.57995e-05,0.00138557,0.00139808,-2.68245,0.0301288,-9.97537
1680262685561894100,0.00170763,-0.000842067,0.000143033,-2.15136,0.0177368,-9.56799
1680262685574542000,-0.00150375,7.29409e-05,-0.000590639,-3.31182,0.0449875,-9.98737
1680262685586948300,0.00134223,-0.00113854,0.000129797,-1.73437,-0.024507,-9.78291
1680262685600099500,0.000757359,-0.000502447,1.32562e-05,-2.41819,0.00531074,-9.81581
1680262685613382900,0.00151973,-0.000179227,0.00107604,-1.4273,-0.0018903,-9.75678
1680262685625775500,0.000259094,-0.000195664,-0.00107877,-1.33536,0.00149256,-9.80995
1680262685638104700,-0.0010019,0.000682583,0.000655498,-1.37986,0.002113,-9.67628
1680262685650548500,-0.00134733,0.00120007,0.000686862,-1.92559,0.00497506,-9.90994
1680262685662798900,-0.00205546,0.00252575,0.00028028,-1.11647,-0.0728682,-9.94581
1680262685675062000,-0.00197924,0.00107931,-0.000817588,0.345063,0.0176258,-9.83999
1680262685687626500,-0.00325679,0.00141805,0.00303749,0.179059,-0.0467603,-9.74118
1680262685700241900,-0.00107295,0.000910922,0.00145054,1.17441,0.0252363,-9.76929
1680262685712734800,-0.00223892,0.00126561,-0.00254277,1.61222,0.00463452,-9.80051
1680262685725231400,-0.00142842,0.00191331,0.00398048,3.66081,-0.00646173,-9.78255
1680262685737866300,-0.00287266,0.00352268,0.00484802,2.3659,-0.501688,-9.85009
1680262685754258600,-0.00251523,0.00340603,-0.00962784,1.69565,-0.570041,-9.8029
1680262685770517000,-0.00351154,0.000319398,-0.0379692,3.33678,-0.76846,-9.81173
1680262685782996600,-0.00173448,0.00118966,-0.042556,2.98836,-0.622396,-9.82417
1680262685795220100,-0.00394513,0.00247644,-0.151084,2.54211,-1.68451,-8.72659
1680262685808347400,-0.001366,0.00452121,-0.128472,4.90703,-0.778593,-11.2009
1680262685821444700,-0.000789698,0.00383395,-0.15306,5.31629,-1.3941,-9.9093
1680262685834162900,-0.00169248,0.00505367,-0.166418,5.29563,-1.28781,-9.80266
1680262685846620600,-0.0011668,0.00439008,-0.214357,4.54035,-1.57409,-9.7168
1680262685858998200,-0.00185629,0.00556428,-0.244489,5.15653,-1.57812,-9.84051
1680262685871685000,-0.000804022,0.0065548,-0.283998,4.27159,-1.76719,-9.8283
1680262685884297600,0.00123172,0.00714597,-0.316673,4.81668,-1.79598,-9.73781
1680262685896814800,-0.00103437,0.00700444,-0.341501,3.97032,-1.88502,-9.85936
1680262685909161600,0.000760432,0.00764978,-0.379236,4.19908,-2.01107,-9.69273
1680262685921687200,0.000381449,0.00700972,-0.435475,3.901,-2.17814,-9.76805
1680262685934317200,-0.000764008,0.00811171,-0.454187,4.09235,-1.81975,-9.79744
1680262685946850100,0.00074713,0.00729627,-0.48099,3.984,-1.53866,-9.81349
1680262685959200500,-0.00335404,0.00768014,-0.47788,3.88437,-1.39855,-9.84168
1680262685971760300,-0.000919845,0.00779103,-0.516479,3.73874,-1.39479,-9.73874
1680262685984425000,-0.00149531,0.00855843,-0.529168,3.5903,-1.32021,-9.82349
1680262685996854500,0.000390063,0.00879054,-0.531432,3.09919,-1.25244,-9.80089
1680262686009832100,3.22285e-05,0.00692273,-0.502069,3.03261,0.161274,-9.8181
1680262686022906800,-0.000912849,0.00752739,-0.482735,2.72082,0.962404,-9.70692
1680262686035943500,-0.000697968,0.00732692,-0.398185,1.41443,1.48635,-9.82912
1680262686048561400,-0.00098072,0.00825472,-0.366821,1.21653,1.95974,-9.69696
1680262686060809500,0.00159419,0.00668217,-0.287991,0.818071,2.14381,-9.86662
1680262686073446400,0.000481696,0.00730889,-0.230137,0.485264,2.53908,-9.74335
1680262686086150600,0.000931323,0.00743215,-0.152192,0.129627,2.6437,-9.85117
1680262686098727000,-0.000670195,0.00753857,-0.0858793,-0.119731,2.65549,-9.81504
1680262686110790800,0.00116777,0.00925459,-0.0458446,-0.302788,1.3557,-9.80794
1680262686123306400,0.000360419,0.0082558,-0.0243929,-0.547658,0.708529,-9.72416
1680262686135809400,0.000992623,0.00688966,-0.0125038,-0.680709,0.369997,-9.78413
1680262686148322700,-0.00169448,0.00736116,-0.00577865,-0.755595,0.172269,-9.86913
1680262686160704600,0.000326517,0.00811027,-0.00320786,-0.886661,0.0623433,-9.78936
1680262686173483400,-0.000529918,0.00902384,-0.000749561,-1.0127,0.0921836,-9.78108
1680262686186251300,0.000727656,0.00695238,-0.00163514,-1.08863,0.0932262,-9.80461
1680262686199342400,0.0013503,0.00813182,0.000181263,-1.17368,0.0420389,-9.81914
1680262686212285100,-0.000151768,0.00717184,-0.000906333,-1.26412,0.0531761,-9.82504
1680262686224970300,-0.000194536,0.0068801,-0.000433352,-1.3612,0.0586211,-9.76437
1680262686237877900,0.000547509,0.00712459,-0.000512538,-1.37829,0.0417468,-9.77757
1680262686250462300,0.000609314,0.00799158,0.00100975,-1.4906,0.0240706,-9.86605
1680262686263347300,0.00130472,0.00655284,-0.00112113,-1.42915,0.076689,-9.81462
1680262686275654100,0.000312126,0.00738619,0.000699979,-1.53662,0.0117798,-9.79014
1680262686288248600,0.0014873,0.00587958,-0.00274549,-1.48691,0.0717576,-9.86304
1680262686301011500,-0.000101137,0.00677748,-0.000106535,-1.64436,0.0521171,-9.73798
1680262686313169200,-0.000714171,0.00682907,-0.00234525,-1.49043,0.0424128,-9.86482
